lon,lat,e_vel,n_vel,e_err,n_err,cve,site
48.409000,30.246000,-0.660500,19.345500,0.728629,0.654370,0.000000,KHOS
46.760000,39.753000,5.014608,11.163457,0.504232,0.506952,0.000000,SHOU
46.427000,33.648000,-1.415000,17.636000,1.040000,0.830000,0.000000,ILAM
46.367000,39.511000,5.168554,11.103242,0.269119,0.351070,0.000000,GORI
44.392000,14.576000,11.651000,20.062000,0.491147,0.433042,0.000000,DHMR
43.436000,13.317000,15.182000,18.620000,0.500000,0.450000,0.000000,JNAR
42.556000,11.617338,16.604000,16.435000,0.401377,0.365245,0.000000,PGMD
42.445000,11.535000,8.102000,7.416412,0.481590,0.344811,0.000000,PCKD
41.677000,13.845000,13.084000,15.242000,0.930000,0.850000,0.000000,EDI1
41.300000,39.973000,-0.930000,6.198000,0.510000,0.490000,0.000000,ERZU
40.961000,14.615000,8.407000,10.477000,0.630000,0.600000,0.000000,TIO1
40.650000,37.246000,-6.549243,17.103918,0.582829,0.539500,0.000000,KIZ2
40.254000,39.731000,-2.974000,6.013000,0.600000,0.530000,0.000000,MRCN
40.088000,15.114000,5.991000,4.893000,0.640000,0.610000,0.000000,GELA
39.803000,37.846000,-9.140000,15.422000,0.570000,0.560000,0.000000,KAR2
39.583000,15.296000,3.459000,5.270000,0.570000,0.550000,0.000000,GEDE
39.336000,37.636000,-7.610000,16.288000,0.790000,0.860000,0.000000,AKTP
39.255000,15.578000,0.216000,4.658000,0.680000,0.630000,0.000000,MAIA
39.256000,38.644674,-14.872282,11.038000,0.382869,0.365002,0.000000,GMKV
39.100000,37.863000,-7.423000,14.738000,0.790000,0.850000,0.000000,BUCK
38.997000,37.175000,-7.337500,14.913500,0.284083,0.271046,0.000000,HRRN
38.901000,37.968000,-7.886000,15.686000,0.810000,0.870000,0.000000,GNDM
38.706000,38.234000,-12.279000,6.905000,0.840000,0.880000,0.000000,CAYK
38.683000,38.092000,-9.877000,13.145000,0.750000,0.780000,0.000000,TEPE
38.524000,38.290000,-17.380000,12.864000,0.840000,0.920000,0.000000,YAYG
38.139000,38.615000,-16.235000,9.492000,0.830000,0.890000,0.000000,FETI
38.119000,15.655000,-0.157000,5.652000,0.700000,0.640000,0.000000,ADER
37.902000,37.237000,-7.250827,14.894139,0.336689,0.340118,0.000000,ARGA
37.886000,37.541000,-7.613252,13.915082,0.370893,0.364550,0.000000,CKRH
37.869000,38.050000,-12.231000,8.891000,0.400000,0.390000,0.000000,ALTP
37.869000,34.643000,-3.104060,15.946020,0.355504,0.357686,0.000000,JHAR
37.864000,38.783000,-16.727000,11.381000,0.820000,0.900000,0.000000,GZLT
37.634000,35.800000,-4.802531,14.344237,0.337051,0.350056,0.000000,AKIL
37.574000,36.901000,-6.961621,14.154052,0.373071,0.345935,0.000000,GAZI
37.436000,37.518000,-7.686927,12.773198,0.336649,0.340118,0.000000,ALAR
37.113000,37.747000,-12.002000,8.666000,0.540000,0.530000,0.000000,ABEY
36.996000,37.522000,-9.760402,11.121270,0.343683,0.367909,0.000000,MRST
36.972000,37.190000,-8.329165,12.331420,0.261169,0.263751,0.000000,SAKZ
36.966000,35.049000,-3.513250,14.313107,0.347023,0.349286,0.000000,SALM
36.881000,35.649000,-4.618421,13.692140,0.347346,0.339633,0.000000,KATR
36.754000,34.914000,-4.634264,13.732713,0.452877,0.404333,0.000000,BLAN
36.681000,36.664000,-6.516184,12.541296,0.345854,0.349003,0.000000,RAJO
36.643000,37.088000,-8.689500,11.141289,0.389265,0.372465,0.000000,FEVZ
36.578000,35.449000,-4.399810,13.541944,0.346821,0.349286,0.000000,KHAS
36.573000,34.934000,-4.455793,13.611087,0.346458,0.359023,0.000000,TELF
36.570000,35.638000,-4.661519,13.551883,0.346660,0.349246,0.000000,HASS
36.550000,34.059000,-3.100506,13.501455,0.406590,0.418833,0.000000,MSHR
36.524000,36.788000,-7.369487,11.361673,0.329739,0.322469,0.000000,HASA
36.508000,36.146000,-5.834739,12.870852,0.346297,0.349165,0.000000,HARM
36.503000,34.965000,-4.496983,12.891245,0.372627,0.374971,0.000000,HMRY
36.465000,36.531000,-7.358216,12.689849,0.674183,0.587970,0.000000,ABAK
36.419000,35.118000,-4.407985,12.420445,0.382602,0.364428,0.000000,DERS
36.404000,34.948000,-3.337337,12.451528,0.364186,0.366490,0.000000,BARS
36.400000,33.879000,-2.630349,13.260823,0.381309,0.393310,0.000000,ASAL
36.343000,34.957000,-5.418527,12.540665,0.347265,0.349448,0.000000,BMRA
36.270000,35.215000,-4.520296,12.201748,0.373273,0.365438,0.000000,DALY
36.269000,34.885000,-4.658907,11.700846,0.365924,0.347467,0.000000,MSHT
36.204000,35.090000,-4.389757,12.639944,0.355665,0.357969,0.000000,BNAB
36.180000,36.540000,-9.113223,11.691000,0.404918,0.417479,0.000000,ISKE
36.156000,34.882000,-4.608315,12.780110,0.355867,0.358050,0.000000,AJSH
36.137000,36.899000,-11.043600,10.178499,0.261450,0.263953,0.000000,DORT
36.131000,36.050000,-5.396222,10.669794,0.432597,0.415434,0.000000,SENK
36.111000,33.781000,-2.902483,12.900580,0.382319,0.383776,0.000000,HOOR
36.104000,35.598000,-6.068000,11.471000,0.420000,0.420000,0.000000,DOHA
36.103000,28.268000,0.775000,13.302000,0.990000,0.970000,0.000000,DUB3
36.091000,35.247000,-4.730874,11.920170,0.347911,0.339915,0.000000,BATH
36.030500,33.619000,-3.376089,13.115829,0.276520,0.277763,0.000000,SOBA
36.033000,34.915000,-4.559666,11.739390,0.347386,0.349529,0.000000,HBAB
35.954000,34.838000,-4.910035,11.459609,0.347467,0.349570,0.000000,MJDL
35.940000,36.456000,-10.066000,9.770000,0.830000,0.790000,0.000000,ULUC
35.831000,27.476000,2.840000,14.140000,1.010000,1.000000,0.000000,DUB1
35.769000,35.659000,-5.937201,11.677728,0.363783,0.366531,0.000000,RSHM
35.080000,31.700000,-3.171169,8.847000,0.338160,0.317079,0.000000,BARG
34.470000,28.529000,-3.323000,7.711000,0.470000,0.460000,0.000000,DAHA
34.314000,28.178000,-2.521000,8.361000,0.710000,0.630000,0.000000,NABQ
34.184000,27.846000,-3.549000,7.749000,0.430000,0.420000,0.000000,SHAM
33.995000,28.639000,-1.186000,6.858000,0.830000,0.840000,0.000000,CATH
33.883000,27.961000,-4.891000,9.088000,0.790000,0.790000,0.000000,KENS
33.832000,27.244000,-3.695000,6.027000,0.650000,0.590000,0.000000,HURG
33.606000,27.313000,-0.835000,7.536000,0.720000,0.710000,0.000000,HUR2
33.596000,28.269000,-3.314000,6.595000,0.430000,0.410000,0.000000,TOUR
33.494000,27.686000,-1.960000,5.325000,0.480000,0.470000,0.000000,GEMS
33.404000,28.631000,-3.228000,5.405000,0.490000,0.480000,0.000000,DERB
33.391000,27.919000,-2.223000,7.504000,0.480000,0.470000,0.000000,ZEIT
33.228000,28.163000,-2.324000,7.453000,0.500000,0.480000,0.000000,GARB
33.102000,29.141000,-1.433000,7.093000,0.540000,0.490000,0.000000,ABOZ
32.566000,29.379000,-1.717000,7.320000,0.450000,0.440000,0.000000,FANA
34.681000,30.572000,-3.120797,8.179825,0.223091,0.222158,0.000000,ACRA
35.022000,31.553000,-3.084984,9.337793,0.213839,0.213555,0.000000,ADRA
34.901000,31.529000,-3.114404,8.494059,0.213880,0.213596,0.000000,AMAZ
35.233000,31.596000,-2.674284,9.109313,0.222320,0.222036,0.000000,AMOS
35.722500,32.959500,-3.432232,12.092228,0.144523,0.144838,0.000000,ANAM
34.632000,30.967000,-2.761263,8.410819,0.231409,0.230719,0.000000,ANTN
35.202000,31.233000,-2.717000,8.852492,0.342386,0.341575,0.000000,ARAD
35.521000,32.168000,-2.627352,11.167424,0.324330,0.324411,0.000000,ARMN
35.051000,30.580000,-2.096658,9.054006,0.223010,0.222077,0.000000,ARMS
34.992000,29.921000,-1.364041,9.271330,0.214855,0.213515,0.000000,ARUT
34.516000,31.624000,-2.991476,8.466857,0.213920,0.213677,0.000000,ASHK
35.749000,33.262000,-3.923606,11.591576,0.213555,0.203780,0.000000,ATIV
34.946000,32.708000,-3.502195,8.551595,0.204670,0.204994,0.000000,ATLT
34.981000,30.972000,-2.526185,8.329046,0.231328,0.230638,0.000000,AVNO
35.356000,32.841000,-3.486660,9.754616,0.221550,0.221955,0.000000,AVTL
35.266000,32.823000,-3.578942,9.705835,0.204548,0.204913,0.000000,AZMN
35.020000,32.349000,-3.337577,8.136546,0.213393,0.213515,0.000000,BAHN
34.908000,29.812000,-2.029500,9.415547,0.232955,0.221024,0.000000,BERE
34.463000,31.423000,-3.215976,8.176023,0.213191,0.223416,0.000000,BERI
34.465000,30.781000,-3.252082,8.577218,0.214408,0.213677,0.000000,BERO
35.367000,32.955000,-3.392402,9.585558,0.204467,0.204872,0.000000,BJAN
35.452000,32.247000,-3.066408,9.842607,0.213353,0.213434,0.000000,BKOT
35.048000,31.793000,-3.227511,9.452660,0.213718,0.213555,0.000000,BMIR
35.138000,30.414000,-2.130441,8.578000,0.183024,0.178637,0.000000,BRAK
35.029000,32.470000,-3.163347,8.618485,0.221833,0.222077,0.000000,BRKA
34.542000,30.590000,-2.977197,8.632151,0.223091,0.222198,0.000000,BRNE
34.475000,31.346000,-2.150065,8.029047,0.222644,0.222239,0.000000,BSOR
35.341000,31.817000,-2.555556,9.750976,0.212826,0.223132,0.000000,CADM
35.328000,32.243000,-3.153822,9.708885,0.213393,0.213474,0.000000,CBIR
34.999000,31.846000,-2.949570,8.722723,0.213677,0.213555,0.000000,CNDA
35.145000,32.855000,-3.484303,9.551101,0.213069,0.213474,0.000000,CSON
35.527000,32.576000,-3.467586,10.097322,0.214002,0.203820,0.000000,CVDN
34.677000,31.634000,-2.966937,8.318534,0.213880,0.213637,0.000000,CVEL
35.097000,31.610000,-2.550675,8.752602,0.213799,0.213515,0.000000,CZUR
35.109000,31.136000,-2.501491,8.565738,0.205521,0.204994,0.000000,DAYA
35.236000,33.009000,-3.175714,9.778812,0.212988,0.213434,0.000000,ECOV
35.039000,32.114000,-2.851948,8.459572,0.213515,0.213515,0.000000,ELKN
35.393000,32.565000,-3.264001,9.821641,0.213191,0.213434,0.000000,ENRD
34.980000,32.207000,-4.050980,8.498648,0.213474,0.213555,0.000000,EYAL
34.662000,31.749000,-3.150761,7.895512,0.213799,0.213637,0.000000,EZRA
34.804000,32.141000,-2.815660,8.473061,0.213555,0.213596,0.000000,GLIL
35.230000,32.912000,-3.479933,9.497867,0.213880,0.203860,0.000000,GLON
35.692000,32.884000,-3.077516,12.460830,0.204427,0.204832,0.000000,GMLA
34.823000,31.323000,-3.096009,9.247279,0.222604,0.222158,0.000000,GORL
35.387000,32.102000,-2.936855,9.559795,0.213434,0.213434,0.000000,GTIT
34.848000,31.589000,-3.316458,8.453140,0.205318,0.205034,0.000000,GVRN
34.796000,31.199000,-3.039336,8.521373,0.214123,0.213596,0.000000,HAIL
34.941000,30.524000,-2.519080,9.021250,0.223051,0.222077,0.000000,HDAV
35.494000,32.892000,-3.198114,10.360286,0.204467,0.204872,0.000000,HKUK
35.403000,32.900000,-3.458368,9.562485,0.213839,0.203860,0.000000,HZON
35.555000,32.994000,-3.608734,10.414112,0.213758,0.203820,0.000000,HZOR
35.277000,30.808000,-3.260563,9.769424,0.222807,0.222036,0.000000,IDAN
35.182000,32.764000,-3.303359,9.418013,0.315404,0.315931,0.000000,KBIA
35.159000,32.217000,-3.179389,8.654285,0.213434,0.213515,0.000000,KDUM
35.378000,31.510000,-2.650991,8.878000,0.213799,0.213474,0.000000,KEDM
34.495000,30.984000,-3.627618,8.413102,0.222036,0.231937,0.000000,KERN
34.972000,30.368000,-3.206275,9.257257,0.223132,0.222077,0.000000,KIPA
34.965000,32.809000,-3.088953,8.915519,0.298362,0.298929,0.000000,KRMV
35.098000,32.687500,-3.388327,8.706737,0.157061,0.153656,0.000000,KRTV
34.861000,30.904000,-2.806652,8.936319,0.222847,0.222117,0.000000,MAAN
35.511000,32.284000,-3.040165,10.674428,0.204791,0.204872,0.000000,MALS
35.156000,32.504000,-3.203912,8.903189,0.213272,0.213474,0.000000,MAMI
34.923000,30.690000,-2.250848,8.848276,0.223783,0.212503,0.000000,MAML
34.566000,30.432000,-2.595372,7.796151,0.214611,0.213637,0.000000,MARA
35.078000,31.318000,-3.410247,8.138724,0.213961,0.213515,0.000000,MASA
35.032000,31.930000,-3.219322,8.688630,0.213637,0.213555,0.000000,MATI
35.421000,32.168000,-2.606644,9.846674,0.213393,0.213434,0.000000,MCRA
35.162000,32.584000,-3.320716,9.644133,0.213231,0.213474,0.000000,MDOZ
34.914000,32.550000,-3.837573,8.245691,0.204751,0.204994,0.000000,MGAN
35.545000,33.166000,-3.988458,10.771066,0.204305,0.204832,0.000000,MNAR
35.359000,32.619000,-3.778004,9.584664,0.204629,0.204913,0.000000,MORE
35.554000,33.230000,-4.075301,10.304012,0.221307,0.221914,0.000000,MRGL
35.487000,32.102000,-2.527556,10.929539,0.213434,0.213434,0.000000,MSUA
35.354000,33.039000,-3.575320,9.913567,0.307450,0.297714,0.000000,MTAT
35.331000,31.319000,-2.945450,9.210132,0.213920,0.213474,0.000000,MZDA
34.778000,30.737000,-3.414207,8.438553,0.222969,0.222158,0.000000,NAFA
35.375000,30.929000,-2.396070,9.388151,0.231287,0.230517,0.000000,NECR
34.829000,31.086000,-2.925458,8.889319,0.222726,0.222158,0.000000,NEGV
35.564000,33.090000,-3.784515,10.855059,0.230719,0.220862,0.000000,NFTA
35.104000,33.064000,-3.769048,9.393096,0.213799,0.203901,0.000000,NHRI
34.576000,31.540000,-2.842424,8.208781,0.231044,0.230760,0.000000,NRAM
35.104000,31.822000,-3.132269,9.353495,0.213677,0.213515,0.000000,NTAF
35.754000,32.855000,-3.336336,12.063675,0.212948,0.213353,0.000000,NTUR
34.770000,30.517000,-3.302619,8.336667,0.231694,0.230679,0.000000,ODED
34.638000,31.309000,-3.267626,8.351708,0.213231,0.223335,0.000000,OFKM
35.262000,31.961000,-3.411536,9.584088,0.231490,0.220983,0.000000,OFRA
35.851000,32.926000,-2.932892,12.423432,0.281036,0.281603,0.000000,ORHA
34.719000,30.121000,-3.271487,8.627906,0.214773,0.213596,0.000000,PARN
35.256000,31.018000,-2.820240,9.463392,0.222685,0.222036,0.000000,PRES
34.721000,31.387000,-3.392254,8.017503,0.214002,0.213637,0.000000,RHAT
34.968000,32.039000,-3.218298,8.836764,0.213555,0.213555,0.000000,RNTS
34.680000,31.499000,-3.144171,8.269528,0.222523,0.222198,0.000000,RUMA
35.452000,32.851000,-3.317350,10.102407,0.213839,0.203820,0.000000,RVID
34.634000,30.343000,-2.685352,7.511015,0.224108,0.212584,0.000000,SAGI
35.177000,30.855000,-2.278765,9.038666,0.231369,0.230598,0.000000,SAIF
34.814000,29.847000,-2.008703,8.706743,0.224353,0.212503,0.000000,SAYA
35.523000,32.350000,-3.488023,11.357374,0.214123,0.203860,0.000000,SDLA
35.385000,31.080000,-1.169781,11.530095,0.222604,0.221996,0.000000,SDOM
34.966000,32.592000,-3.240362,8.535567,0.213272,0.213555,0.000000,SFIA
35.721000,33.123000,-3.118949,11.676677,0.204305,0.204791,0.000000,SHAL
35.296000,32.052000,-3.380271,9.512010,0.213515,0.213474,0.000000,SHLO
34.888000,31.437000,-3.056654,8.421128,0.213961,0.213596,0.000000,SHOM
34.952000,29.625000,-0.758708,9.713484,0.249427,0.247681,0.000000,SHOR
34.625000,30.886000,-2.774396,8.178883,0.214326,0.213637,0.000000,SHVT
34.892000,31.789000,-3.281992,8.280973,0.213718,0.213596,0.000000,TLSR
34.841000,32.260000,-3.084317,8.170951,0.213474,0.213596,0.000000,UDIM
34.877000,29.654000,-1.390884,8.918693,0.232222,0.230598,0.000000,UZIA
35.425000,31.829000,-2.382281,10.137771,0.222158,0.221996,0.000000,VERD
35.267000,32.686000,-3.356235,9.484884,0.204629,0.204913,0.000000,YAFI
35.714000,32.808000,-3.284572,11.365777,0.195946,0.196310,0.000000,YOAV
35.498000,32.691000,-3.628481,9.842335,0.213920,0.203820,0.000000,YVEL
34.949000,31.703000,-3.381980,8.992890,0.213758,0.213555,0.000000,ZACH
34.951000,30.247000,-1.918602,8.873336,0.241231,0.229585,0.000000,ZHOR
35.015000,30.219000,-1.626440,9.336200,0.214651,0.213515,0.000000,ZIHA
34.630000,31.129000,-2.515003,8.339773,0.222766,0.222198,0.000000,ZLIM
35.181000,30.547000,-2.149340,9.939712,0.214408,0.213515,0.000000,ZOFR
35.276000,32.746000,-3.564072,8.866827,0.213110,0.213474,0.000000,ZPRI
31.561200,27.398400,-2.423366,6.383873,0.313672,0.252533,0.000000,ASUT
33.980250,29.929700,-1.957058,7.434157,0.428712,0.366797,0.000000,NKHL
33.929550,26.568700,-2.177698,7.219374,0.449002,0.321764,0.000000,SAFG
35.399950,23.108400,-3.204427,5.340867,0.487501,0.401708,0.000000,SHLA
39.483000,13.481000,-0.621000,3.442000,0.700000,0.560000,0.000000,DAKE
36.817000,7.668000,-1.534000,6.229000,0.410000,0.330000,0.000000,ETJI
76.162000,34.559000,-0.799379,22.744513,0.282312,0.269258,0.000000,KARG
75.768500,34.424000,-1.629051,25.460699,0.546466,0.555698,0.000000,DRAS
75.325000,34.292000,-0.220333,26.204764,0.567274,0.560803,0.000000,SON1
75.272000,34.100000,2.142791,28.372523,0.536680,0.551928,0.000000,ARUU
75.045000,34.227000,1.530000,26.303000,0.760000,0.820000,0.000000,SUMB
74.974000,34.353000,0.014000,27.090000,0.610000,0.590000,0.000000,NARA
74.837000,34.129500,-0.412350,26.799761,0.156924,0.165605,0.000000,CONV
74.593000,33.993000,-2.002000,30.020000,0.940000,0.940000,0.000000,RANK
74.484000,34.095000,-0.515022,29.241831,0.428777,0.433042,0.000000,MULG
74.431000,35.894000,-3.608000,21.953000,0.350000,0.350000,0.000000,DENY
74.363000,35.925000,-0.884000,27.161000,0.660000,0.650000,0.000000,GILG
74.347000,33.395000,2.221108,29.850705,0.198494,0.212603,0.000000,RAUJ
73.935000,33.930000,-0.205000,30.931000,0.380000,0.410000,0.000000,DHUL
73.752000,33.871000,1.412000,31.529000,0.260000,0.250000,0.000000,RAWL
73.653000,33.978000,-0.698000,30.577000,0.260000,0.260000,0.000000,ARJA
73.391000,33.895000,-1.928000,27.836000,0.650000,0.670000,0.000000,MURE
73.249000,34.420000,-2.739000,27.409000,0.650000,0.900000,0.000000,HAZU
73.194000,34.329000,-2.297000,29.145000,0.440000,0.410000,0.000000,MNK2
72.998000,35.112000,-2.650000,24.953000,0.330000,0.330000,0.000000,PATA
72.954000,31.755000,1.642000,32.565000,0.440000,0.430000,0.000000,CHIN
72.792000,31.856000,1.328000,31.325000,0.280000,0.270000,0.000000,LALI
72.472000,32.263000,1.276000,31.176000,0.250000,0.240000,0.000000,SPUR
72.460000,32.608000,2.521000,25.939000,0.260000,0.250000,0.000000,AWAN
72.374000,32.805000,2.086000,31.115000,0.220000,0.210000,0.000000,BUT1
72.362000,32.721500,1.915500,27.132000,0.165076,0.167108,0.000000,CNJP
72.352000,33.134000,2.059000,29.690000,0.300000,0.290000,0.000000,PATH
72.173000,34.232000,0.459000,29.038000,0.560000,0.600000,0.000000,SHAH
71.783000,32.705000,2.498000,27.402000,0.480000,0.520000,0.000000,RIKH
70.762000,24.337000,6.844000,29.679000,0.250000,0.220000,0.000000,TURT
70.251000,25.108000,6.772000,31.000000,0.520000,0.470000,0.000000,CHAC
69.735000,25.359000,5.893000,30.865000,0.430000,0.390000,0.000000,UMER
69.377000,25.824000,5.753000,31.221000,0.470000,0.430000,0.000000,KHIP
69.130000,34.574000,3.103000,8.432500,0.222991,0.279330,0.000000,KBUL
69.008000,25.525000,5.193000,29.750000,0.490000,0.460000,0.000000,MIRP
68.954000,26.041000,5.149000,30.854000,0.510000,0.470000,0.000000,MAIL
68.820000,27.728000,4.798000,29.901000,0.082006,0.082006,0.000000,SIBA
68.544000,30.402000,8.509000,15.546000,0.400000,0.380000,0.000000,LORI
68.353000,30.694000,9.788000,16.929000,0.380000,0.360000,0.000000,QLAS
68.352000,25.367000,7.224000,29.917000,0.320000,0.290000,0.000000,HYDB
68.312000,30.266000,9.866000,19.292000,0.680000,0.680000,0.000000,SANJ
68.269000,24.353000,6.371000,30.031000,0.350000,0.320000,0.000000,JATI
67.954000,30.354000,7.516000,19.194000,0.450000,0.430000,0.000000,CHTR
67.942000,30.105000,5.930000,20.306000,0.380000,0.370000,0.000000,HRNI
67.902000,25.897000,6.910000,28.938000,0.300000,0.270000,0.000000,RANI
67.712000,30.194000,8.682000,19.563000,0.660000,0.600000,0.000000,SHRG
67.704000,30.406000,11.392000,17.597000,0.500000,0.470000,0.000000,ZART
67.700000,30.816000,7.565000,16.475000,0.640000,0.610000,0.000000,MUSB
67.579000,30.226000,4.845000,21.454000,0.540000,0.540000,0.000000,KHST
67.450000,24.142000,6.089000,29.083000,0.340000,0.310000,0.000000,KETI
67.290500,30.438500,3.486000,19.749500,0.360694,0.350036,0.000000,KACH
66.989920,30.164500,-6.177500,9.629171,0.395962,0.195320,0.000000,QTAG
66.923000,30.300000,2.263000,16.892000,0.540000,0.510000,0.000000,GULH
66.870000,30.568000,1.864000,15.291500,0.215697,0.212132,0.000000,SARN
66.588500,30.830000,4.257500,12.399500,0.632870,0.625879,0.000000,SHBG
66.263000,28.491000,0.967000,14.374000,0.810000,0.770000,0.000000,SURA
113.130000,41.019500,3.059621,-1.122804,0.230243,0.226392,0.000000,A005
114.141500,40.119000,2.788478,-1.123367,0.397132,0.377881,0.000000,A018
112.840000,39.820000,5.112000,-1.852341,0.238496,0.253593,0.000000,A024
113.740000,39.290000,4.240000,-1.858000,0.287595,0.333400,0.000000,A038
114.560000,38.430000,4.579000,-0.935854,0.312564,0.277482,0.000000,A051
116.250000,40.110000,2.794000,-0.759000,0.304120,0.323677,0.000000,A067
116.590500,40.309500,3.142157,-2.326449,0.272075,0.284165,0.000000,A072
117.358000,40.932000,2.886021,-0.927758,0.262951,0.251784,0.000000,A075
115.492810,38.811000,4.585000,-1.939500,0.215499,0.171378,0.000000,A087
116.220000,39.910000,3.391000,-0.393109,0.319531,0.318957,0.000000,A089
116.292000,39.700000,4.190000,-0.759000,0.268486,0.270872,0.000000,A092
116.282000,39.400000,5.650000,-1.993246,0.265240,0.290312,0.000000,A094
116.127000,38.708000,3.520000,-2.274000,0.201751,0.292215,0.000000,A096
116.462000,39.326000,5.884000,-1.759000,0.458688,0.432627,0.000000,A101
